Plant ID,Plant name (English),Owner,Country/Area,Region,Coordinates,Plant age (years),Parent,SOE Status,Subnational unit (province/state),Municipality,Coordinate accuracy,Main production equipment,GEM wiki page,Latitude,Longitude,start_year,workforce,sinter_ttpa,coking_ttpa,pelletizing_ttpa,ferronickel_ttpa,route,capacity_operating_ttpa,capacity_pipeline_ttpa,capacity_idle_ttpa,capacity_closed_ttpa,iron_capacity_operating_ttpa,capacity_operating_bof_ttpa,capacity_operating_eaf_ttpa,plant_status,capacity_statuses
P100000120968,U.S. Steel Granite City Works,United States Steel Corp,United States,North America,"38.6950490, -90.1360730",131.0,Nippon Steel Corp [100.0%],N/A,Illinois,Granite City,exact,BF; BOF,https://www.gem.wiki/U.S._Steel_Granite_City_Works,38.695049,-90.136073,1895.0,500.0,,,,,BF-BOF (coal-based),1350.0,0.0,1350.0,0.0,1270.0,1350.0,0.0,operating,operating; mothballed
P100000120967,U.S. Steel Great Lakes Works,United States Steel Corp,United States,North America,"42.2631810, -83.1215530",124.0,Nippon Steel Corp [100.0%],N/A,Michigan,Ecorse,exact,BF; BOF,https://www.gem.wiki/U.S._Steel_Great_Lakes_Works,42.263181,-83.121553,1902.0,500.0,,,,,BF-BOF (coal-based),0.0,0.0,3500.0,0.0,,,,mothballed,mothballed
P100000120797,UMB Hunedoara steel plant,UMB Steel SRL,Romania,Europe,"45.7351830, 22.9162700",141.0,UMB Steel SRL [100.0%],N/A,Hunedoara,Hunedoara,exact,EAF,https://www.gem.wiki/UMB_Hunedoara_steel_plant,45.735183,22.91627,1884.0,582.0,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,0.0,0.0,800.0,,,,retired,retired
P100000120866,UMC Metals Chon Buri steel plant,UMC Metals Ltd,Thailand,Asia Pacific,"13.2758320, 100.9697910",32.0,UMC Metals Ltd [100.0%],N/A,Chonburi,Amphoe Muang,exact,EAF,https://www.gem.wiki/UMC_Metals_Chon_Buri_steel_plant,13.275832,100.969791,1994.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),805.0,0.0,0.0,0.0,0.0,0.0,805.0,operating,operating
P100000120709,United Steel Industrial Kuwait Steel Sharq plant,United Steel Industries Co KSCC,Kuwait,Middle East,"28.9893060, 48.1281180",19.0,Bukhamseen Holding Group Co; Iranian Mines & Mining Industries Development & Renovation Organization,Partial,Capital Governorate,Shuaibah,exact,EAF,https://www.gem.wiki/United_Steel_Industrial_Kuwait_Steel_Sharq_plant,28.989306,48.128118,2007.0,900.0,,0.0,,0.0,EAF / IF (electric),1200.0,0.0,0.0,0.0,0.0,0.0,1200.0,operating,operating
P100001042855,Unitex Steel Mills Feni steel plant,Unitex Steel Mills Ltd,Bangladesh,Asia Pacific,"22.9451820, 91.5123870",,Unitex Steel Mills Ltd [100.0%],N/A,Chittagong,Muhuriganj,approximate,EAF,https://www.gem.wiki/Unitex_Steel_Mills_Feni_steel_plant,22.945182,91.512387,,516.0,,0.0,,0.0,EAF / IF (electric),0.0,1000.0,0.0,0.0,,,,construction,construction
P100000121230,Univers Acier Sidi Hajjaj steel plant,Univers Acier,Morocco,Africa,"33.5016040, -7.4678910",16.0,Demirsan Haddecilik Sanayi Ve Ticaret AŞ; Longofer,N/A,Casablanca-Settat,Sidi Hajjaj,exact,EAF,https://www.gem.wiki/Univers_Acier_Sidi_Hajjaj_steel_plant,33.501604,-7.467891,2010.0,700.0,0.0,0.0,0.0,0.0,EAF / IF (electric),720.0,0.0,0.0,0.0,0.0,0.0,720.0,operating,operating
P100000120819,Ural Steel Metallurgical Plant,Uralskaya Stal JSC,Russia,Eurasia,"51.2147810, 58.3539130",71.0,Zagorskii Trubnyi Zavod JSC,N/A,Orenburg,Novotroitsk,exact,BF; EAF; BOF,https://www.gem.wiki/Ural_Steel_Metallurgical_Plant,51.214781,58.353913,1955.0,9000.0,2300.0,1400.0,,,Mixed (BF-BOF + electric),2050.0,0.0,0.0,3000.0,3038.0,0.0,2050.0,operating,operating; retired; cancelled
P100000120037,Usiminas Cubatão steel plant,Usinas Siderurgicas de Minas Gerais SA,Brazil,Central & South America,"-23.8630920, -46.3762940",63.0,Usinas Siderurgicas de Minas Gerais SA [100.0%],N/A,São Paulo,Cubatão,exact,BF; BOF,https://www.gem.wiki/Usiminas_Cubatão_steel_plant,-23.863092,-46.376294,1963.0,1200.0,3000.0,833.0,,,BF-BOF (coal-based),0.0,0.0,4500.0,0.0,,,,mothballed,mothballed
P100000120043,Usiminas Ipatinga steel plant,Usinas Siderurgicas de Minas Gerais SA,Brazil,Central & South America,"-19.4912770, -42.5442530",64.0,Usinas Siderurgicas de Minas Gerais SA [100.0%],N/A,Minas Gerais,Ipatinga,exact,BF; BOF,https://www.gem.wiki/Usiminas_Ipatinga_steel_plant,-19.491277,-42.544253,1962.0,6500.0,6300.0,800.0,,,BF-BOF (coal-based),5000.0,0.0,0.0,0.0,3660.0,5000.0,0.0,operating,operating; mothballed
P100001045064,Ussuri Capital Romania steel plant,Ussuri Capital,Romania,Europe,"44.1333380, 28.6400100",,Ussuri Capital [100.0%],N/A,Constanța,unknown,approximate,EAF,https://www.gem.wiki/Ussuri_Capital_Romania_steel_plant,44.133338,28.64001,2030.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,1200.0,0.0,0.0,,,,announced,announced
P100000121194,Uttam Galva Ferrous Bellary steel plant,Uttam Galva Ferous Ltd,India,Asia Pacific,"15.1846130, 76.8249050",,Uttam Galva Ferous Ltd [100.0%],N/A,Karnataka,Bellary,exact,BF; BOF,https://www.gem.wiki/Uttam_Galva_Ferrous_Bellary_steel_plant,15.184613,76.824905,2028.0,6427.0,8532.0,2740.0,4000.0,,BF-BOF (coal-based),0.0,6000.0,0.0,0.0,,,,announced,announced
P100000121001,Uzmetkombinat steel plant,Uzbekskiy Metallurgicheskiy Kombinat JSC,Uzbekistan,Eurasia,"40.2334320, 69.2908730",82.0,Government of Uzbekistan [80.0%]; unknown [20.0%],Partial,Tashkent,Bekobod,exact,EAF,https://www.gem.wiki/Uzmetkombinat_steel_plant,40.233432,69.290873,1944.0,10343.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1100.0,1040.0,0.0,1400.0,0.0,0.0,1100.0,operating,operating; construction; announced; cancelled
P100000121175,Vale Tecnored Marabá iron plant,Vale SA,Brazil,Central & South America,"-5.4086540, -49.1035390",1.0,Vale SA [100.0%],Partial,Pará,Marabá,approximate,Iron other/unspecified,https://www.gem.wiki/Vale_Tecnored_Marabá_iron_plant,-5.408654,-49.103539,2026.0,400.0,,,,,Other / unspecified,0.0,0.0,0.0,0.0,,,,construction,construction
P100000120044,Vallourec Jeceaba steel plant,Vallourec Soluções Tubulares do Brasil SA,Brazil,Central & South America,"-20.5826830, -43.9715550",15.0,Vallourec SA [100.0%],N/A,Minas Gerais,Jeceaba,exact,BF; EAF,https://www.gem.wiki/Vallourec_Jeceaba_steel_plant,-20.582683,-43.971555,2011.0,2500.0,0.0,0.0,,,Mixed (BF-BOF + electric),1000.0,0.0,0.0,0.0,350.0,0.0,1000.0,operating,operating; cancelled
P100000120974,Vallourec Star Youngstown steel plant,Vallourec Star LP,United States,North America,"41.1254950, -80.6833820",41.0,Vallourec SA [100.0%],N/A,Ohio,Youngstown,exact,EAF,https://www.gem.wiki/Vallourec_Star_Youngstown_steel_plant,41.125495,-80.683382,1985.0,260.0,0.0,0.0,0.0,0.0,EAF / IF (electric),725.0,0.0,0.0,0.0,0.0,0.0,725.0,operating,operating
P100000120759,Van Merksteijn International steel plant,Van Merksteijn International BV,Netherlands,Europe,"53.4405810, 6.8447730",,Van Merksteijn International BV [100.0%],N/A,Groningen,Eemshaven,approximate,EAF,https://www.gem.wiki/Van_Merksteijn_International_steel_plant,53.440581,6.844773,,275.0,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,580.0,0.0,0.0,,,,announced,announced
P100000120579,Van Steel Kurdistan plant,Van Company for Industrial Investment and General Trading,Iraq,Middle East,"36.0917600, 43.9741500",4.0,Van Company for Industrial Investment and General Trading [100.0%],N/A,Kurdistan,Erbil,exact,EAF,https://www.gem.wiki/Van_Steel_Kurdistan_plant,36.09176,43.97415,2022.0,700.0,,,,,EAF / IF (electric),750.0,0.0,0.0,0.0,0.0,0.0,750.0,operating,operating
P100001054309,Vardhman Special Steels Ludhiana steel plant,Vardhman Special Steels Limited,India,Asia Pacific,"30.8901030, 75.9086730",,Vardhman Special Steels Limited [100.0%],N/A,Punjab,unknown,approximate,EAF,https://www.gem.wiki/Vardhman_Special_Steels_Ludhiana_steel_plant,30.890103,75.908673,2029.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,500.0,0.0,0.0,,,,announced,announced
P100000121017,VAS An Hung Tuong Steel Binh Duong plant,VAS Steel An Hung Tuong LLC,Vietnam,Asia Pacific,"11.0542040, 106.6159620",38.0,Vietnam Advance Sprint Group JSC,N/A,Binh Duong,Ben Cat Town,exact,IF,https://www.gem.wiki/VAS_An_Hung_Tuong_Steel_Binh_Duong_plant,11.054204,106.615962,1988.0,714.0,0.0,0.0,0.0,0.0,EAF / IF (electric),500.0,0.0,0.0,0.0,0.0,0.0,0.0,operating,operating
P100000121016,VAS Nghi Son Cast Iron and Steel plant,Nghi Son VAS Group JSC,Vietnam,Asia Pacific,"19.3269240, 105.7774490",8.0,Vietnam Advance Sprint Group JSC [100.0%],N/A,Thanh Hoa,Nghi Son Town,exact,EAF; IF,https://www.gem.wiki/VAS_Nghi_Son_Cast_Iron_and_Steel_plant,19.326924,105.777449,2018.0,4000.0,,,,,EAF / IF (electric),3150.0,0.0,0.0,0.0,0.0,0.0,1000.0,operating,operating
P100000121018,VAS Tue Minh Steel Binh Duong plant,VAS Steel Tue Minh JSC,Vietnam,Asia Pacific,"11.1133430, 106.8310640",10.0,Vietnam Advance Sprint Group JSC [100.0%],N/A,Binh Duong,Bac Tan Uyen Town,exact,EAF,https://www.gem.wiki/VAS_Tue_Minh_Steel_Binh_Duong_plant,11.113343,106.831064,2016.0,850.0,0.0,0.0,0.0,0.0,EAF / IF (electric),500.0,0.0,0.0,0.0,0.0,0.0,500.0,operating,operating
P100000121205,Vedanta Sesa Goa Pig Iron Plant,Vedanta Iron and Steel Ltd,India,Asia Pacific,"15.5268660, 73.9866710",34.0,Vedanta Ltd [100.0%],Partial,Goa,Amona,exact,BF,https://www.gem.wiki/Vedanta_Sesa_Goa_Pig_Iron_Plant,15.526866,73.986671,1992.0,,800.0,522.0,0.0,,BF-BOF (coal-based),0.0,0.0,0.0,0.0,1000.0,0.0,0.0,operating,operating
P100001061390,Vertra Celik Sarımazı steel plant,Vertra Steel Industry and Trade Corp,Türkiye,Europe,"36.9459260, 36.0016430",0.38,Vertra Steel Industry and Trade Corp [100.0%],N/A,Adana,Sarımazı,exact,EAF,https://www.gem.wiki/Vertra_Celik_Sarımazı_steel_plant,36.945926,36.001643,2025.0,,,,,,EAF / IF (electric),800.0,0.0,0.0,0.0,0.0,0.0,800.0,operating,operating
P100000120054,Viena Açailândia iron works,Andrade Valladares Engenharia e Construcao Ltda,Brazil,Central & South America,"-4.8878770, -47.3921570",38.0,natural person(s); RKV Participacoes Ltda; Skv Participacoes Ltda; Viena Administracao e Participacoes Ltda,N/A,Maranhão,Açailândia,exact,BF,https://www.gem.wiki/Viena_Açailândia_iron_works,-4.887877,-47.392157,1988.0,1300.0,219.0,,,,BF-BOF (coal-based),0.0,0.0,0.0,0.0,500.0,0.0,0.0,operating,operating
P100001045591,Viet Nhat VJS Nam Cau Kien steel plant,Viet Nhat Advanced Steel JSC,Vietnam,Asia Pacific,"20.9055300, 106.6287010",16.0,Viet Nhat Advanced Steel JSC [100.0%],N/A,Hai Phong,unknown,exact,IF,https://www.gem.wiki/Viet_Nhat_VJS_Nam_Cau_Kien_steel_plant,20.90553,106.628701,2010.0,800.0,0.0,0.0,0.0,0.0,EAF / IF (electric),500.0,0.0,0.0,0.0,0.0,0.0,0.0,operating,operating
P100001045592,Vietnam Italy Steel Pho Noi steel plant,Vietnam - Italy Steel JSC,Vietnam,Asia Pacific,"20.9464280, 106.0254540",24.0,Kyoei Steel Ltd [73.8%]; Thai Hung Trading JSC [20.0%]; unknown [6.2%],N/A,Hung Yen,unknown,exact,EAF,https://www.gem.wiki/Vietnam_Italy_Steel_Pho_Noi_steel_plant,20.946428,106.025454,2002.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),552.0,0.0,0.0,0.0,0.0,0.0,552.0,operating,operating
P100000121023,Vina Kyoei Steel Phu My plant,Vina Kyoei Steel Ltd Co,Vietnam,Asia Pacific,"10.6014230, 107.0406790",30.14,Kyoei Steel Ltd [45.0%]; Viet Nam Steel Corp [40.0%]; Mitsui & Co Ltd [9.0%]; Marubeni-Itochu Steel Pte Ltd [6.0%],Partial,Ba Ria Vung Tau,Phu My Town,exact,EAF,https://www.gem.wiki/Vina_Kyoei_Steel_Phu_My_plant,10.601423,107.040679,1996.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,operating,operating
P100001045578,Vina One Steel Ben Luc steel plant,Vina One Steel Manufacturing Corp,Vietnam,Asia Pacific,"10.6368350, 106.5175950",19.0,Vina One Steel Manufacturing Corp [100.0%],N/A,Long An,Long Hiep,exact,IF,https://www.gem.wiki/Vina_One_Steel_Ben_Luc_steel_plant,10.636835,106.517595,2007.0,1500.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1200.0,0.0,0.0,0.0,0.0,0.0,0.0,operating,operating
P100000121201,Vina Roma Quang Tri steel plant,Vina Roma Quang Tri Steel JSC,Vietnam,Asia Pacific,"16.7565590, 107.3295470",,Vina Roma Quang Tri Steel JSC [100.0%],N/A,Quang Tri,unknown,approximate,Iron other/unspecified; Steel other/unspecified,https://www.gem.wiki/Vina_Roma_Quang_Tri_steel_plant,16.756559,107.329547,2027.0,4000.0,,,,,Other / unspecified,0.0,4500.0,0.0,0.0,,,,announced,announced
P100001080248,VinMetal Ha Tinh steel plant,VinMetal Joint Stock Company JSC,Vietnam,Asia Pacific,"18.3532260, 105.9030420",,Vingroup JSC [100.0%],N/A,Ha Tinh,unknown,approximate,Steel other/unspecified,https://www.gem.wiki/VinMetal_Ha_Tinh_steel_plant,18.353226,105.903042,,,0.0,0.0,0.0,0.0,Other / unspecified,0.0,500.0,0.0,0.0,,,,announced,announced
P100000120820,VMK Red October steel plant,Krasnyi Oktyabr' Corporation JSC,Russia,Eurasia,"48.7540250, 44.5610040",128.0,RSL Group JSC,N/A,Volgograd,Volgograd,exact,EAF,https://www.gem.wiki/VMK_Red_October_steel_plant,48.754025,44.561004,1898.0,4300.0,0.0,0.0,0.0,0.0,EAF / IF (electric),501.0,0.0,0.0,0.0,0.0,0.0,501.0,operating,operating
P100000121021,VNSteel Southern Steel Phu My plant,VNSTEEL Southern Steel Co Ltd,Vietnam,Asia Pacific,"10.5765970, 107.0289950",21.0,Viet Nam Steel Corp,Partial,Ba Ria Vung Tau,Phu My Town,exact,EAF,https://www.gem.wiki/VNSteel_Southern_Steel_Phu_My_plant,10.576597,107.028995,2005.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),550.0,0.0,0.0,0.0,0.0,0.0,550.0,operating,operating
P100000120011,Voestalpine Stahl Donawitz steel plant,Voestalpine Stahl Donawitz GmbH,Austria,Europe,"47.3804550, 15.0651820",148.0,Voestalpine AG [100.0%],N/A,Styria,Leoben,exact,BF; BOF; DRI; EAF,https://www.gem.wiki/Voestalpine_Stahl_Donawitz_steel_plant,47.380455,15.065182,1878.0,1356.0,1700.0,,,,BF-BOF (coal-based),1570.0,1700.0,0.0,0.0,1651.0,1570.0,0.0,operating,operating; operating pre-retirement; construction
P100000120010,Voestalpine Stahl Linz steel plant,Voestalpine Stahl GmbH,Austria,Europe,"48.2740230, 14.3343400",86.0,Voestalpine AG [100.0%],N/A,Upper Austria,Linz,exact,BF; BOF; DRI; EAF,https://www.gem.wiki/Voestalpine_Stahl_Linz_steel_plant,48.274023,14.33434,1940.0,9150.0,,,,,BF-BOF (coal-based),6000.0,1600.0,0.0,0.0,5000.0,6000.0,0.0,operating,operating; operating pre-retirement; construction
P100000120824,Volzhsky Pipe Plant,Volzhskiy Trubnyi Zavod JSC,Russia,Eurasia,"48.8043320, 44.7940800",56.0,Trubnaya Metallurgicheskaya Kompaniya PJSC [100.0%],N/A,Volgograd,Volzhskiy,exact,EAF,https://www.gem.wiki/Volzhsky_Pipe_Plant,48.804332,44.79408,1970.0,10000.0,0.0,0.0,0.0,0.0,EAF / IF (electric),900.0,0.0,0.0,0.0,0.0,0.0,900.0,operating,operating
P100000121200,Vulcan Green Steel Nigeria plant,Vulcan Green Steel LLC,Nigeria,Africa,"9.0820000, 8.6753000",,Vulcan Green Steel LLC [100.0%],N/A,unknown,unknown,approximate,DRI; EAF,https://www.gem.wiki/Vulcan_Green_Steel_Nigeria_plant,9.082,8.6753,,,,0.0,,0.0,DRI-EAF,0.0,3000.0,0.0,0.0,,,,announced,announced
P100001082548,Walsin Lihwa Tainan stainless steel plant,Walsin Lihwa Corp,Taiwan,Asia Pacific,"23.295835858147463, 120.24399172517494",33.0,Walsin Lihwa Corp [100.0%],N/A,Yenshui,Tianan,approximate,EAF,https://www.gem.wiki/Walsin_Lihwa_Tainan_stainless_steel_plant,23.295835858147463,120.24399172517494,1993.0,,0.0,0.0,0.0,55.0,EAF / IF (electric),1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,operating,operating
P100000120791,Weglokoks Ruda Slaska steel plant,Weglokoks Stal SP zoo,Poland,Europe,"50.2898580, 18.8744140",,Weglokoks SA,Full,Silesia,Ruda Śląska,exact,EAF,https://www.gem.wiki/Weglokoks_Ruda_Slaska_steel_plant,50.289858,18.874414,2027.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,0.0,0.0,1000.0,,,,cancelled,cancelled
P100000120244,Weifang Special Steel Group Co Ltd,Weifang SPECIAL Steel Group Co Ltd,China,Asia Pacific,"36.6444690, 119.2384270",32.28,Weiao (Shandong) Investment Co Ltd [100.0%],N/A,Shandong,unknown,exact,BF; BOF,https://www.gem.wiki/Weifang_Special_Steel_Group_Co_Ltd,36.644469,119.238427,1993.0,6089.0,,,,,BF-BOF (coal-based),3000.0,0.0,0.0,0.0,2350.0,3000.0,0.0,operating pre-retirement,operating pre-retirement
P100001064114,Weining Hengchang Furnace Charge & Casting Co Ltd,Weining Hengchang Furnace Charge & Casting Co Ltd,China,Asia Pacific,"26.783556, 104.394517",21.69,Weining Hengchang Furnace Charge & Casting Co Ltd [100.0%],N/A,Guizhou,Bijie,approximate,BF,https://www.gem.wiki/Weining_Hengchang_Furnace_Charge_&_Casting_Co_Ltd,26.783556,104.394517,2004.0,,,,,,BF-BOF (coal-based),0.0,0.0,0.0,0.0,694.0,0.0,0.0,operating,operating
P100000120541,Welspun Metallics Anjar Steel plant,Welspun Corp Ltd,India,Asia Pacific,"23.1127810, 70.0866885",22.0,Welspun Corp Ltd [100.0%],N/A,Gujarat,Anjar,exact,BF; DRI; IF; BOF; Iron other/unspecified,https://www.gem.wiki/Welspun_Metallics_Anjar_Steel_plant,23.112781,70.0866885,2004.0,2000.0,5280.0,1370.0,,,Mixed (BF-BOF + electric),288.0,4850.0,0.0,1550.0,644.0,0.0,0.0,operating,operating; announced; cancelled
P100000120591,West Alborz Ana Steel Zanjan plant,West Alborz Steel Co,Iran,Middle East,"36.1195740, 49.3062530",21.0,West Alborz Steel Co [100.0%],N/A,Zanjan,Abhar,exact,EAF; IF; DRI,https://www.gem.wiki/West_Alborz_Ana_Steel_Zanjan_plant,36.119574,49.306253,2005.0,,2000.0,0.0,1800.0,150.0,EAF / IF (electric),1600.0,0.0,0.0,0.0,0.0,0.0,1000.0,operating,operating; announced
P100000120296,WISCO Group Kunming Steel Co Ltd Anning Branch,WISCO Group Kunming Steel Co Ltd,China,Asia Pacific,"24.9476870, 102.3673940",9.71,WISCO Group Kunming Steel Co Ltd [100.0%],N/A,Yunnan,unknown,exact,BF; BOF,https://www.gem.wiki/WISCO_Group_Kunming_Steel_Co_Ltd_Anning_Branch,24.947687,102.367394,2012.0,,,,,,BF-BOF (coal-based),0.0,0.0,0.0,2550.0,,,,retired,retired
P100000120297,WISCO Group Kunming Steel Co Ltd Honghe Iron and Steel Company,Honghe Iron and Steel Co Ltd,China,Asia Pacific,"23.4707330, 103.2727840",17.92,China Baowu Steel Group Co Ltd [48.4%]; Kunming Iron & Steel Holding Co Ltd [40.3%]; unknown [4.2%],Partial,Yunnan,Yuguopu,exact,BF; BOF,https://www.gem.wiki/WISCO_Group_Kunming_Steel_Co_Ltd_Honghe_Iron_and_Steel_Company,23.470733,103.272784,2004.0,1859.0,3200.0,,,,BF-BOF (coal-based),0.0,0.0,0.0,1422.0,,,,retired,retired
P100000120299,WISCO Group Kunming Steel Co Ltd New District Branch,WISCO Group Kunming Steel Co Ltd,China,Asia Pacific,"24.9532610, 102.3780820",13.83,WISCO Group Kunming Steel Co Ltd [100.0%],N/A,Yunnan,Caopu,exact,BF; BOF,https://www.gem.wiki/WISCO_Group_Kunming_Steel_Co_Ltd_New_District_Branch,24.953261,102.378082,2012.0,2228.0,,,,,BF-BOF (coal-based),2276.0,3200.0,0.0,0.0,2130.0,2276.0,0.0,operating,operating; operating pre-retirement; announced
P100000120298,WISCO Group Kunming Steel Co Ltd Yuxi Xinxing Steel Company,Yuxi Xinxing Iron & Steel Co Ltd,China,Asia Pacific,"24.2490240, 102.5217470",22.06,China Baowu Steel Group Co Ltd [48.4%]; Kunming Iron & Steel Holding Co Ltd [40.3%]; unknown [4.2%],Partial,Yunnan,Yanhe,exact,BF; BOF,https://www.gem.wiki/WISCO_Group_Kunming_Steel_Co_Ltd_Yuxi_Xinxing_Steel_Company,24.249024,102.521747,2004.0,2019.0,,,,,BF-BOF (coal-based),0.0,0.0,0.0,948.0,,,,mothballed,mothballed; retired
P100000121069,WISCO Group Xiangyang Heavy Equipment Materials Co Ltd,WISCO Group Xiangyang Heavy Equipment MATERIALS Co Ltd,China,Asia Pacific,"32.1070400, 112.2356210",27.0,China Baowu Steel Group Co Ltd [100.0%],N/A,Hubei,Xiangyang,exact,EAF,https://www.gem.wiki/WISCO_Group_Xiangyang_Heavy_Equipment_Materials_Co_Ltd,32.10704,112.235621,1999.0,393.0,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,0.0,500.0,0.0,,,,mothballed,mothballed
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,Wuan Mingfang Iron & Steel Co Ltd,China,Asia Pacific,"36.7107540, 114.2078550",37.0,Hebei Taihang Iron and Steel Group Co Ltd [100.0%],N/A,Hebei,Handan,exact,BF; BOF,https://www.gem.wiki/Wu_an_Mingfang_Iron_and_Steel_Co_Ltd,36.710754,114.207855,1984.0,4500.0,,,,,BF-BOF (coal-based),0.0,0.0,0.0,2999.0,,,,retired,retired
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,Wuan Yuhua Steel Co Ltd,China,Asia Pacific,"36.7317520, 114.0983770",38.0,Jinan Iron & Steel Group Co Ltd [88.1%]; natural person(s) [11.9%],N/A,Hebei,Handan,exact,BF; BOF,https://www.gem.wiki/Wu_an_Yuhua_Iron_and_Steel_Co_Ltd,36.731752,114.098377,1988.0,4957.0,,,,,BF-BOF (coal-based),2700.0,0.0,0.0,1400.0,1820.0,2700.0,0.0,operating pre-retirement,operating pre-retirement; retired
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,Wu'an Yongcheng Zhuye Co Ltd,China,Asia Pacific,"36.6602780, 113.9939950",19.0,Wu'an Yongcheng Zhuye Co Ltd [100.0%],N/A,Hebei,Handan,exact,BF; BOF,https://www.gem.wiki/Wu'an_Yongcheng_Zhuye_Co_Ltd,36.660278,113.993995,2003.0,,,,,,BF-BOF (coal-based),0.0,0.0,0.0,830.0,,,,retired,retired
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,Wugang Zhongjia Iron & Steel Co Ltd,China,Asia Pacific,"33.2917500, 113.4580110",24.0,Henan Wugang Huayu Materials Co Ltd [75.0%]; Hongxing (Hong Kong) Co Ltd [25.0%],N/A,Henan,Wugang,exact,BF,https://www.gem.wiki/Wugang_Zhongjia_Iron_and_Steel_Co_Ltd,33.29175,113.458011,2002.0,825.0,,,,,BF-BOF (coal-based),0.0,0.0,0.0,0.0,1220.0,0.0,0.0,operating,operating
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,Asia Pacific,"39.8559710, 106.8866470",15.0,Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],N/A,Inner Mongolia,unknown,exact,BF; BOF,https://www.gem.wiki/Wuhai_Baogang_Wanteng_Iron_and_Steel_Co_Ltd,39.855971,106.886647,2011.0,2543.0,,,,,BF-BOF (coal-based),2000.0,0.0,0.0,0.0,2000.0,2000.0,0.0,operating,operating
P100000120171,Wuhan Iron and Steel Co Ltd,Wuhan Iron and Steel Co Ltd,China,Asia Pacific,"30.6162220, 114.4449750",67.44,Baoshan Iron & Steel Co Ltd [100.0%],N/A,Hubei,Wuhan,exact,BF; BOF,https://www.gem.wiki/Wuhan_Iron_and_Steel_Co_Ltd,30.616222,114.444975,1958.0,14187.0,,,,,BF-BOF (coal-based),15907.0,0.0,0.0,0.0,14320.0,15907.0,0.0,operating,operating; retired
P100000121210,Wuhan Iron and Steel Jombang plant,Wuhan Iron and Steel Co Ltd,Indonesia,Asia Pacific,"-7.5599130, 112.2663250",,Baoshan Iron & Steel Co Ltd [100.0%],N/A,East Java,Jombang Regency,approximate,EAF; Iron other/unspecified,https://www.gem.wiki/Wuhan_Iron_and_Steel_Jombang_plant,-7.559913,112.266325,,,,,,0.0,EAF / IF (electric),0.0,0.0,0.0,5000.0,,,,cancelled,cancelled
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,Wuhan Shunle Stainless Steel Co Ltd,China,Asia Pacific,"30.3944340, 114.2577010",27.0,natural person(s) [83.0%]; Hubei Jinshenglan Investment Group Co Ltd [17.0%],N/A,Hubei,Wuhan,exact,EAF,https://www.gem.wiki/Wuhan_Shunle_Stainless_Steel_Co_Ltd,30.394434,114.257701,1994.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,0.0,0.0,1200.0,,,,retired,retired
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,Wuhu Fuxin Iron & Steel Co Ltd,China,Asia Pacific,"31.1945050, 118.0678330",23.0,Wuhu Fuxin Iron & Steel Co Ltd [100.0%],N/A,Anhui,Wuhu,exact,BF; BOF,https://www.gem.wiki/Wuhu_Fuxin_Iron_and_Steel_Co_Ltd,31.194505,118.067833,2003.0,2886.0,,,,,BF-BOF (coal-based),2000.0,0.0,0.0,0.0,1770.0,2000.0,0.0,operating,operating
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,Asia Pacific,"31.2298930, 118.1508670",23.0,Xinxing Ductile Iron Pipes Co Ltd [100.0%],N/A,Anhui,Wuhu,exact,BF; BOF; EAF,https://www.gem.wiki/Wuhu_Xinxing_Ductile_Iron_Pipes_Co_Ltd,31.229893,118.150867,2003.0,4273.0,6280.0,1200.0,,,Mixed (BF-BOF + electric),2000.0,0.0,0.0,0.0,1980.0,1500.0,500.0,operating,operating
